num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
83,-1.3046,-1.3068,0.0402,0.039,-0.1177,-0.1245,-0.1256,-0.1198,-0.1242,-0.1202,-0.0014,-0.001,0.0007,0.0011,-0.0005,-0.0002,0.0946,0.0921,0.0958,0.0953,0.0951,0.0929,0.0011,-0.0013,-0.0007,0.0005,0,-0.0004,0
84,-1.3342,-1.3336,0.0449,0.0398,-0.1224,-0.1287,-0.1262,-0.1281,-0.1269,-0.124,0.001,-0.0001,-0.0006,-0.0009,0.0002,0.002,0.0951,0.1004,0.0959,0.097,0.0973,0.0975,0.0005,-0.0013,0.001,0.0006,-0.0007,-0.001,0
85,-1.3337,-1.3325,0.0398,0.0384,-0.1254,-0.1238,-0.1246,-0.1262,-0.1323,-0.1224,-0.0008,-0.0005,0.0011,0.0007,0.0001,0.0003,0.0965,0.0956,0.0981,0.0999,0.0966,0.0952,0.0015,-0.0012,0.0005,0.0012,-0.0004,-0.0012,0
86,-1.331,-1.3315,0.0374,0.0393,-0.1254,-0.1275,-0.1228,-0.1234,-0.1265,-0.125,0.0004,0.0008,-0.0001,-0.0009,-0.0007,0.0007,0.0992,0.0962,0.0927,0.0975,0.0952,0.0962,0.0003,-0.0014,0.0003,-0.0002,0.0002,-0.0007,0
87,-1.33,-1.3314,0.0397,0.0395,-0.1275,-0.129,-0.1229,-0.1207,-0.1295,-0.1281,-0.0007,-0.0003,0.0001,-0.0002,0,-0.0001,0.0984,0.087,0.0946,0.0969,0.0963,0.0957,0.0011,-0.001,0.0007,0.0003,-0.0007,-0.0004,0
88,-1.3304,-1.3306,0.0392,0.0399,-0.1233,-0.1239,-0.1281,-0.1221,-0.1266,-0.1243,-0.0002,-0.0008,0.0009,-0.0003,-0.0011,-0.0006,0.0971,0.0981,0.0942,0.0982,0.0937,0.0947,0.0014,-0.0007,0.0004,0.0009,0.0006,-0.0012,0
89,-1.3307,-1.3295,0.0397,0.0403,-0.1249,-0.1288,-0.1263,-0.1234,-0.1248,-0.1247,0.0009,-0.0006,-0.0001,-0.0012,-0.0003,0.0016,0.0949,0.0946,0.0943,0.0961,0.0941,0.0967,0.0015,-0.0026,0.0005,0.0008,0.0001,-0.0009,0
90,-1.3315,-1.3297,0.0439,0.0379,-0.1226,-0.1245,-0.1245,-0.1245,-0.1252,-0.1245,0.0007,0.0002,-0.0005,0.0002,-0.0002,0.0019,0.0938,0.0947,0.0928,0.0958,0.0954,0.093,0.001,0.0004,0.0001,-0.0003,-0.0003,-0.0004,0
91,-1.2973,-1.2957,0.0375,0.0399,-0.1182,-0.1177,-0.1165,-0.1123,-0.1146,-0.1157,0.0008,0.0007,0.0001,-0.0002,-0.0007,0.0015,0.0907,0.0917,0.0927,0.0923,0.0908,0.0916,0.0007,-0.0014,0.0002,0.0007,0.0006,-0.0005,0
92,-1.2594,-1.2586,0.036,0.034,-0.1075,-0.1125,-0.1117,-0.1078,-0.1109,-0.1087,0.0023,-0.0002,-0.0002,0,-0.0004,0.0003,0.0913,0.0875,0.0843,0.0901,0.0912,0.0878,0.0004,-0.0002,0.0005,0.0001,-0.0005,-0.0013,0
93,-1.2232,-1.2213,0.0376,0.0325,-0.0966,-0.1095,-0.1044,-0.1034,-0.1028,-0.1045,-0.0009,-0.0008,0.0006,0.0004,-0.001,0.0003,0.0834,0.0839,0.081,0.0872,0.0801,0.0828,0.0016,-0.0021,0.0002,-0.0007,-0.0014,0.0001,0
94,-1.187,-1.1832,0.0316,0.0296,-0.0956,-0.0966,-0.0983,-0.0953,-0.0958,-0.0944,0.0006,-0.0003,-0.0005,-0.0007,-0.0005,0.0006,0.0803,0.0776,0.0787,0.0795,0.0766,0.0778,0.0004,-0.001,0.0005,0.0004,0.0005,-0.0008,0
95,-1.1488,-1.1449,0.0286,0.0262,-0.0875,-0.0883,-0.0882,-0.0886,-0.0954,-0.0868,-0.0003,0.0002,0.0002,-0.0001,0.0012,0.0009,0.0755,0.0748,0.0739,0.0753,0.07,0.0744,0.0004,-0.0015,0.0005,-0.0002,-0.0013,-0.0007,0
96,-1.1084,-1.1061,0.0251,0.023,-0.0818,-0.0843,-0.0831,-0.084,-0.0845,-0.08,-0.0006,0.0004,0.0003,0.0006,-0.0005,0.0019,0.0685,0.0701,0.0712,0.0689,0.0692,0.068,0.0002,-0.0015,0,0.0009,0.0005,-0.0006,0
97,-1.0661,-1.065,0.0206,0.0215,-0.0771,-0.0771,-0.0741,-0.0744,-0.0783,-0.0761,-0.0004,0,0.0002,0.0003,-0.0011,0.0016,0.065,0.0649,0.0648,0.0661,0.0634,0.0638,0.0008,-0.0001,0.0011,0.0005,0.0007,-0.0005,0
98,-1.0233,-1.0214,0.0192,0.0179,-0.068,-0.0704,-0.071,-0.0703,-0.0696,-0.0668,0.0002,-0.0005,0.0009,0.0001,-0.0007,0.0007,0.058,0.0606,0.0613,0.0608,0.0599,0.0563,0.0004,-0.0005,0.0005,0.0011,-0.0002,-0.0004,0
99,-0.9794,-0.9755,0.0148,0.0156,-0.0613,-0.0632,-0.0646,-0.0648,-0.0632,-0.0623,0.001,0.0009,0.0009,0.0007,-0.0005,0.001,0.0564,0.0564,0.0572,0.056,0.0551,0.0518,0.0013,0,-0.0004,-0.0008,-0.0022,-0.0005,0
100,-0.9329,-0.9285,0.0126,0.012,-0.0551,-0.053,-0.0565,-0.0597,-0.0618,-0.0552,0.0009,-0.0006,-0.0009,-0.0005,0.0005,0.0014,0.0505,0.0473,0.0511,0.0528,0.0509,0.0471,0.001,0.0007,0.0005,-0.0002,-0.0007,-0.0008,0
101,-0.8832,-0.8798,0.0081,0.0077,-0.0489,-0.0513,-0.0492,-0.0464,-0.05,-0.0473,-0.0016,0.0007,-0.0003,-0.0016,-0.0008,0.0001,0.0485,0.0449,0.047,0.0447,0.0438,0.0429,0.001,-0.0015,0.0006,0.0003,0.0002,-0.0005,0
102,-0.8299,-0.8276,0.0052,0.0047,-0.046,-0.0443,-0.0431,-0.0416,-0.045,-0.0422,0.0008,0.0003,-0.0005,-0.0002,-0.0001,0.0003,0.0426,0.0396,0.039,0.0423,0.0422,0.0407,0.0002,-0.0001,0.0002,-0.0004,-0.0013,-0.0009,0
103,-0.7737,-0.771,0.0016,0.0011,-0.0364,-0.0369,-0.0379,-0.0361,-0.036,-0.0325,0.0003,-0.0002,0,-0.0003,0.0001,-0.0004,0.0362,0.0375,0.0383,0.0359,0.0362,0.0325,-0.0002,0.0006,0.0004,0.0003,0.0004,-0.0003,0
104,-0.7139,-0.7094,-0.0042,-0.0026,-0.0304,-0.0311,-0.0331,-0.0297,-0.0307,-0.0291,0.0002,0,-0.0005,-0.0005,0.0002,0.0015,0.0315,0.0309,0.0267,0.0293,0.0256,0.026,0.0002,-0.0008,0.0005,0.0001,-0.001,-0.0002,0
105,-0.6486,-0.643,-0.0093,-0.0078,-0.0234,-0.0215,-0.0251,-0.0245,-0.0253,-0.0222,0,0,-0.0005,-0.0003,0.0005,0.0012,0.025,0.0208,0.0231,0.0241,0.0195,0.0195,0.0003,-0.0004,-0.0001,-0.0002,-0.0013,-0.0005,0
106,-0.5751,-0.5697,-0.0117,-0.0136,-0.0181,-0.0181,-0.019,-0.0187,-0.0191,-0.018,0.0011,0,0,0.001,-0.0004,0.0005,0.0161,0.0184,0.0192,0.0167,0.0172,0.0131,0.0007,0.0001,0.0002,-0.0006,-0.0011,0.0002,0
107,-0.4903,-0.485,-0.0197,-0.0187,-0.0135,-0.0133,-0.0122,-0.012,-0.0122,-0.0114,0.0007,0.0005,0,-0.0006,-0.0004,0.0019,0.0101,0.0076,0.0078,0.0053,0.0071,0.0065,-0.0003,-0.0015,0.0004,-0.0004,-0.0007,-0.0004,0
108,-0.388,-0.3812,-0.0248,-0.026,-0.0061,-0.0056,-0.007,-0.0073,-0.009,-0.0004,0.0008,-0.0003,-0.0004,0.0006,0.0003,0.0008,-0.0057,-0.0073,-0.0064,-0.0077,-0.0088,-0.0103,-0.0007,-0.001,-0.0004,0.0006,-0.0008,-0.0006,0
109,-0.2467,-0.2352,-0.0372,-0.0349,-0.0041,-0.0035,-0.0042,0.0014,-0.003,0.002,-0.0006,0.0002,-0.0022,0.0006,-0.0012,0.0022,-0.0227,-0.0212,-0.0223,-0.02,-0.0255,-0.024,-0.001,-0.0006,0.0001,-0.0001,-0.0007,-0.0003,0
110,-0.17,-0.1696,-0.0409,-0.0392,-0.0033,-0.0006,-0.004,0.0005,-0.0045,0.004,-0.0006,-0.0006,-0.0008,0,-0.0016,0.0001,-0.0323,-0.0333,-0.0338,-0.0351,-0.0375,-0.033,0.0008,-0.0007,0,0.0003,0.0001,0.0008,0
111,0.2703,0.2836,-0.0431,-0.0413,-0.0038,-0.0067,-0.0082,-0.0028,-0.0052,-0.001,0.0001,0.0006,-0.0014,0.0001,0,0.0007,-0.0418,-0.0416,-0.0452,-0.0406,-0.043,-0.0398,0.0005,-0.0007,-0.0001,0.0009,-0.0007,-0.0003,0
112,0.4356,0.4432,-0.0409,-0.0426,-0.0087,-0.0066,-0.005,-0.0068,-0.0094,-0.0104,0.0005,0.0015,-0.0005,0.0001,0.0004,0.0012,-0.0486,-0.048,-0.0499,-0.0507,-0.0514,-0.0493,-0.0003,-0.0002,0.0002,0.0015,0.0001,0.0004,0
113,0.5528,0.5596,-0.0424,-0.0406,-0.014,-0.0132,-0.0129,-0.0146,-0.0166,-0.0132,0.0001,0.0014,0.0014,0.0002,0.0006,0.0004,-0.0513,-0.0535,-0.0539,-0.0539,-0.0556,-0.0519,0.0013,0.0001,-0.0002,0.0002,-0.0004,0.0009,0
114,0.6485,0.6555,-0.0401,-0.0402,-0.0179,-0.0173,-0.0234,-0.0162,-0.0182,-0.0219,0.0005,0.0012,-0.0005,0.0008,-0.0006,0.0002,-0.057,-0.0574,-0.0594,-0.0566,-0.0605,-0.0563,-0.0008,0.0006,0,0.0001,-0.0007,0.0008,0
115,0.733,0.7381,-0.0401,-0.0407,-0.0207,-0.0201,-0.0244,-0.0234,-0.0241,-0.0227,-0.0002,0.0006,0.0006,0.0004,0.0017,-0.0004,-0.0608,-0.0588,-0.0625,-0.0631,-0.0607,-0.0616,0.0002,0.0003,-0.001,-0.0002,-0.0003,-0.0004,0
116,0.8091,0.8122,-0.0372,-0.0416,-0.0268,-0.0292,-0.0335,-0.028,-0.0287,-0.0308,0.0006,0.0014,0.0011,0,0.0012,0.0001,-0.0633,-0.0645,-0.0654,-0.0665,-0.0629,-0.0639,-0.0001,-0.0003,-0.0005,-0.0002,-0.0003,-0.0004,0
117,0.8783,0.8818,-0.0395,-0.041,-0.0358,-0.0334,-0.0325,-0.0345,-0.0379,-0.0389,0.0001,-0.0001,0.0003,0.0003,-0.0017,0.0003,-0.0684,-0.0693,-0.0678,-0.0679,-0.0682,-0.0655,0.0022,-0.0001,-0.0013,-0.0008,-0.0005,0.0019,0
118,0.9411,0.9463,-0.0395,-0.0405,-0.0386,-0.0399,-0.0351,-0.0388,-0.0408,-0.0415,-0.0005,0.0013,0.0007,-0.0002,0.0005,0.0001,-0.0686,-0.0705,-0.0707,-0.0707,-0.0715,-0.0697,-0.0005,0.0007,0,-0.0002,-0.0006,0.0004,0
119,1.0003,1.0054,-0.041,-0.042,-0.0415,-0.0449,-0.0445,-0.0432,-0.0428,-0.0472,0.0004,-0.0001,0.0011,-0.0002,0.0002,-0.0001,-0.0722,-0.0752,-0.0746,-0.069,-0.0758,-0.0733,-0.0005,-0.0001,-0.0006,0.0002,-0.0007,-0.0003,0
120,1.0577,1.0607,-0.04,-0.0436,-0.0488,-0.047,-0.0492,-0.0513,-0.0466,-0.0511,0.0002,0.0001,0,0.0002,0.0006,-0.0026,-0.0735,-0.0746,-0.075,-0.0781,-0.0755,-0.0728,-0.0011,-0.0002,-0.0013,0.0004,-0.0003,-0.0005,0
121,1.1122,1.1137,-0.0416,-0.0421,-0.0558,-0.0515,-0.0554,-0.0508,-0.0545,-0.0533,0.0008,-0.0002,0.0001,-0.0004,-0.0007,-0.0004,-0.0757,-0.0778,-0.0784,-0.0759,-0.0788,-0.0793,-0.0002,-0.0006,-0.0003,0.0004,-0.0005,0.0006,0
122,1.1629,1.1659,-0.0389,-0.038,-0.0588,-0.0572,-0.0549,-0.0575,-0.0609,-0.06,0.0005,-0.0006,-0.0018,-0.0005,-0.0003,0,-0.0804,-0.0789,-0.0795,-0.0818,-0.0814,-0.0813,-0.0009,0.0006,0,0.0001,-0.0001,0.0009,0
123,1.2107,1.2154,-0.0406,-0.0401,-0.0648,-0.0653,-0.0656,-0.0652,-0.062,-0.0728,-0.0003,0.0001,0.0008,-0.0001,-0.0009,-0.0012,-0.0774,-0.0841,-0.0834,-0.0856,-0.0801,-0.0806,-0.001,0.0001,0.0001,0.0007,-0.0011,0.0001,0
124,1.2574,1.2615,-0.0393,-0.038,-0.0673,-0.0688,-0.0673,-0.0681,-0.0679,-0.0719,0.0003,-0.0001,0.0003,0.0003,0.001,-0.0012,-0.0856,-0.0834,-0.0839,-0.0837,-0.0841,-0.0844,0.001,-0.0005,-0.0009,0.001,-0.0004,0.0001,0
125,1.3041,1.3057,-0.0415,-0.038,-0.071,-0.0725,-0.0792,-0.0766,-0.0765,-0.0722,0.0005,-0.0007,-0.0008,-0.0004,0.0013,-0.0012,-0.0847,-0.0861,-0.0866,-0.0858,-0.0862,-0.0861,0.0006,-0.0001,-0.0006,0.0006,-0.0007,0,0
126,1.3372,1.3355,-0.0424,-0.0394,-0.0763,-0.0761,-0.0726,-0.0784,-0.0757,-0.0823,0.001,0.0007,-0.0002,-0.0011,0.0006,-0.0003,-0.0886,-0.0878,-0.0856,-0.0873,-0.0868,-0.0898,-0.001,0.0007,-0.0008,-0.0002,0.0006,0.0002,0
127,1.3318,1.3318,-0.0407,-0.0416,-0.0793,-0.0757,-0.0724,-0.0773,-0.0766,-0.077,0.0003,0,0.0006,-0.0002,0.0017,0.0002,-0.0853,-0.0869,-0.0894,-0.0893,-0.0901,-0.0879,0.0002,-0.0005,-0.0014,0.0015,-0.0002,0.0005,0
128,1.3304,1.3322,-0.0395,-0.0402,-0.0755,-0.0752,-0.0729,-0.0752,-0.0743,-0.077,0.0001,0.0003,0.0018,-0.0003,0.0001,-0.0007,-0.0879,-0.0865,-0.0886,-0.0891,-0.0858,-0.0844,-0.0003,0.0007,-0.0005,0.0007,-0.001,0.0005,0
129,1.3296,1.3305,-0.0404,-0.0403,-0.0758,-0.0774,-0.076,-0.0743,-0.0755,-0.0743,0.0012,-0.001,-0.0011,-0.0003,-0.0003,-0.0004,-0.0877,-0.0853,-0.0855,-0.0889,-0.0873,-0.0856,-0.0001,0.0002,-0.0017,0.0009,-0.0006,0.0009,0
130,1.3313,1.3301,-0.0428,-0.0399,-0.0747,-0.0773,-0.0783,-0.0773,-0.0735,-0.0767,-0.0003,-0.0005,0.0005,0.0006,0.0009,-0.001,-0.087,-0.0876,-0.0854,-0.0871,-0.0855,-0.0852,-0.0006,-0.0003,-0.0003,0.0016,-0.0004,-0.0005,0
131,1.3319,1.3303,-0.0408,-0.0419,-0.0739,-0.074,-0.0754,-0.0758,-0.0766,-0.0796,0.0011,-0.0005,-0.0002,-0.0004,0.0003,-0.0002,-0.088,-0.0867,-0.0859,-0.0866,-0.0878,-0.0896,-0.0002,0.0005,-0.0001,-0.0004,0.0002,0.0008,0
132,1.3256,1.3238,-0.0375,-0.0398,-0.0755,-0.0733,-0.0694,-0.0719,-0.0741,-0.0729,0.0003,0.0005,0.0001,-0.0004,0.0004,-0.0006,-0.0856,-0.0867,-0.0872,-0.0889,-0.0842,-0.0891,0.0004,0.0001,0,-0.0002,-0.0001,0.0006,0
133,1.2871,1.2863,-0.0418,-0.0414,-0.0712,-0.0706,-0.0652,-0.0695,-0.0674,-0.0708,-0.0001,0.0007,0.0007,-0.0006,0,-0.0006,-0.0848,-0.0832,-0.0842,-0.0842,-0.0832,-0.0829,-0.0007,-0.0005,-0.0003,0.0001,-0.0004,0.0001,0
134,1.2503,1.2489,-0.0359,-0.0334,-0.0612,-0.0648,-0.0598,-0.0615,-0.061,-0.0663,0.0007,-0.0004,0,0.0002,-0.0014,-0.0004,-0.0812,-0.0826,-0.0797,-0.0779,-0.0826,-0.0812,0,0,-0.0009,0.0011,-0.0015,0.0006,0
135,1.2145,1.2111,-0.0321,-0.0344,-0.057,-0.0571,-0.0574,-0.0567,-0.0537,-0.0577,0,0.0003,0,0.0005,-0.0003,-0.0002,-0.0748,-0.0723,-0.0771,-0.0762,-0.0767,-0.0751,-0.0003,0.0006,-0.0015,0.0013,0.0001,0.0001,0
136,1.178,1.1737,-0.029,-0.029,-0.0497,-0.0523,-0.0523,-0.0533,-0.0514,-0.0508,0.0012,0,0.0003,0.0008,0.0013,-0.0003,-0.0703,-0.0713,-0.0722,-0.0679,-0.0693,-0.071,0.0007,-0.0003,-0.0008,-0.0005,0,0.0009,0
137,1.1386,1.1359,-0.0263,-0.0259,-0.0474,-0.0449,-0.0412,-0.0474,-0.0479,-0.0503,0.0006,0,0.0001,0,0.0001,0.0007,-0.065,-0.0659,-0.0685,-0.0652,-0.0705,-0.0656,0.0007,-0.0003,-0.0007,-0.0013,-0.0007,0.0006,0
138,1.0971,1.096,-0.0234,-0.0247,-0.0422,-0.0396,-0.0446,-0.0406,-0.0409,-0.0406,-0.0002,0.0008,0.0008,-0.0003,-0.0005,-0.0012,-0.0637,-0.0607,-0.0639,-0.0656,-0.0638,-0.063,0.0004,0.0004,0,0.0006,-0.0012,-0.0001,0
139,1.0553,1.0539,-0.0208,-0.0217,-0.0363,-0.0345,-0.0359,-0.0359,-0.0358,-0.0389,0.0004,0.0006,0.0007,0.0004,0.0006,0.0012,-0.0578,-0.0569,-0.0585,-0.0559,-0.0594,-0.0581,0.0008,-0.0001,0,0.0014,-0.0003,0.0005,0
140,1.0128,1.0094,-0.0217,-0.0194,-0.0294,-0.0286,-0.0306,-0.0342,-0.0305,-0.0309,0,0.0006,0,0.0002,0,-0.0008,-0.0522,-0.0528,-0.0543,-0.0505,-0.0535,-0.0521,-0.0005,-0.0005,-0.0004,0.0018,0.0004,-0.0001,0
141,0.9683,0.9637,-0.0123,-0.0145,-0.0261,-0.027,-0.0267,-0.026,-0.0248,-0.0232,0.001,0.0009,0.0002,-0.0001,-0.0002,0.0015,-0.0495,-0.0505,-0.0492,-0.0457,-0.0502,-0.0469,0.0006,0.0001,0.0002,0.0001,-0.0002,0.0005,0
142,0.9205,0.9169,-0.0108,-0.0119,-0.0217,-0.0202,-0.0183,-0.0201,-0.0237,-0.0269,0.0003,0.0003,-0.0005,-0.0001,0,0.0006,-0.0419,-0.0452,-0.0454,-0.0472,-0.0463,-0.0448,0.0004,0.0006,-0.0005,-0.0021,0.0002,0.0009,0
143,0.8695,0.8673,-0.0058,-0.0104,-0.0147,-0.0186,-0.0165,-0.0137,-0.0168,-0.0209,-0.0003,0.0008,0.0005,-0.0006,-0.0012,-0.0004,-0.0395,-0.0381,-0.0406,-0.0416,-0.0425,-0.0393,-0.0004,0.0005,0.0005,0.0006,-0.0004,0,0
144,0.8157,0.8135,-0.0058,-0.005,-0.0137,-0.015,-0.0143,-0.0106,-0.012,-0.0142,0.0006,0.0008,-0.0009,0.0006,0.0009,0.0003,-0.038,-0.0374,-0.0379,-0.0378,-0.0373,-0.0357,-0.0001,0,0.0003,-0.002,-0.0006,0.0018,0
145,0.7591,0.7552,-0.0013,0.0002,-0.0071,-0.0061,-0.0102,-0.0082,-0.0086,-0.0074,0.0001,0,0.0004,0.0006,0.0008,-0.0004,-0.0281,-0.0308,-0.0313,-0.0282,-0.0297,-0.0301,0.0002,-0.0005,0.0009,0.0005,-0.0004,0.0004,0
146,0.6982,0.6928,0.0017,0.002,-0.0058,-0.0033,-0.0036,-0.0035,-0.0058,-0.0052,0.0009,0,-0.0004,-0.0003,-0.0001,0.0002,-0.0243,-0.0261,-0.0261,-0.0246,-0.026,-0.0226,-0.0003,-0.0003,-0.0004,-0.0024,-0.0004,0,0
147,0.631,0.6257,0.0051,0.01,-0.0025,0.0016,0.0019,0.001,-0.0051,-0.0034,0.0004,0.0004,-0.0003,0.0005,0,0.0002,-0.0218,-0.0202,-0.0207,-0.0178,-0.0225,-0.0176,0.0002,-0.0004,-0.0009,-0.0001,0.0006,0.0002,0
148,0.5546,0.5497,0.014,0.0137,0.0023,0.0008,0.0018,0.0033,0.0043,0.0037,-0.0001,0.0008,0.0002,-0.0002,-0.0002,-0.0008,-0.0144,-0.0142,-0.0126,-0.0133,-0.0134,-0.011,-0.0004,0,-0.0001,0,0.0005,0.0004,0
149,0.4662,0.461,0.0198,0.0183,0.0066,0.0078,0.01,0.0061,0.0053,0.0044,0.0006,-0.0003,0.0009,0.0004,-0.0019,0.0008,-0.0012,-0.0034,-0.0053,-0.0046,-0.0031,-0.0035,-0.0006,0.0006,-0.0001,0.0005,-0.0003,0.0013,0
150,0.3573,0.3499,0.0288,0.0278,0.0086,0.0098,0.0091,0.0084,0.0057,0.0085,-0.0003,0.0003,-0.0003,0.0003,-0.0013,0.0004,0.0107,0.0109,0.0112,0.0155,0.0123,0.0169,0.0013,0.0001,0.0009,-0.0003,0.0001,0.0004,0
151,0.1957,0.1806,0.0399,0.0358,0.0063,0.0068,0.0025,0.0047,0.0047,0.008,-0.0006,0.001,-0.0008,-0.0006,-0.0016,0.0006,0.0201,0.0233,0.0254,0.0221,0.0217,0.0264,0.0002,0.0007,0.001,0,0.0006,0.0004,0
152,0.156,0.1466,0.0412,0.0386,0.0027,0.0063,0.0038,0.0056,0.0028,0.0061,-0.0004,0.0017,-0.0005,0.0007,-0.0005,0.0014,0.0284,0.0297,0.033,0.0312,0.0284,0.032,0.0011,0.0014,0.0002,0.0017,-0.0002,0.0007,0
153,-0.1222,-0.1323,0.0412,0.0384,-0.0084,-0.0047,-0.006,-0.005,-0.0083,-0.0057,-0.0007,-0.0001,-0.0006,-0.0006,-0.0001,0.0004,0.0356,0.0365,0.0372,0.0353,0.0366,0.0357,-0.0004,0.0002,0.0004,-0.0002,-0.0002,0,0
154,-0.2315,-0.2369,0.0359,0.0384,-0.0121,-0.0107,-0.0108,-0.0139,-0.0134,-0.0109,-0.001,0.0009,0.0005,0,-0.0011,-0.0008,0.0378,0.0384,0.0406,0.0397,0.0387,0.039,-0.0005,-0.0003,0.0009,0.0006,0.0006,0,0
155,-0.3042,-0.3076,0.0426,0.0399,-0.018,-0.0147,-0.0165,-0.0163,-0.0184,-0.0144,-0.0016,0.0002,-0.0016,-0.0003,0.0005,0.001,0.0413,0.0416,0.0423,0.041,0.0416,0.0407,-0.0013,0.0006,0.0007,0.0001,-0.0005,-0.0003,0
156,-0.3308,-0.3302,0.0404,0.0384,-0.0189,-0.015,-0.0182,-0.0218,-0.0189,-0.0164,-0.0007,0.0006,0.0004,-0.0002,-0.0005,0.0006,0.0414,0.0393,0.043,0.041,0.0414,0.0408,0.0006,-0.0011,0.0004,-0.0006,-0.0011,0,0
157,-0.3302,-0.3304,0.0389,0.0391,-0.0179,-0.0169,-0.0175,-0.0161,-0.0196,-0.0155,-0.0007,0.0011,-0.0018,0.0001,-0.0014,0.0015,0.0443,0.0434,0.0437,0.0411,0.0365,0.0412,-0.0002,0,-0.0002,-0.001,-0.0005,0.0004,0
158,-0.3298,-0.3306,0.0411,0.0406,-0.0197,-0.0145,-0.0164,-0.0179,-0.0203,-0.0146,0,0,-0.001,-0.0011,-0.0012,0.0006,0.0426,0.0415,0.0439,0.0398,0.0417,0.0423,-0.0011,-0.0001,0.0006,-0.001,-0.001,-0.0003,0
159,-0.3299,-0.33,0.0382,0.0384,-0.017,-0.0151,-0.0163,-0.0178,-0.0179,-0.0121,-0.0013,0.0005,-0.0004,-0.0003,-0.0007,0.0001,0.043,0.0443,0.0446,0.0415,0.0372,0.0401,-0.0001,-0.0007,0,-0.0004,-0.0007,-0.0003,0
160,-0.3303,-0.3298,0.0404,0.0399,-0.0209,-0.015,-0.0148,-0.0181,-0.0192,-0.015,-0.001,0.0007,-0.0012,0.0003,-0.0009,0.0008,0.0436,0.0414,0.0413,0.0417,0.0408,0.0419,-0.0008,-0.0003,-0.0001,-0.0007,-0.0005,-0.0003,0
161,-0.3305,-0.3301,0.0375,0.0399,-0.0185,-0.0155,-0.0175,-0.0178,-0.0193,-0.0169,-0.0005,0.0009,-0.0011,-0.0007,0.0003,0.0004,0.0414,0.0362,0.0429,0.0422,0.0414,0.0405,0.0001,-0.0012,0.0003,0,-0.0006,0.0003,0
162,-0.3303,-0.3305,0.0382,0.0391,-0.0205,-0.0188,-0.0212,-0.0154,-0.02,-0.0135,-0.0008,0.0005,-0.0017,-0.0009,-0.0011,0.0015,0.0419,0.041,0.0434,0.041,0.0412,0.041,-0.0013,-0.0002,0.0003,-0.0003,0.0004,0.0001,0
163,-0.3297,-0.3306,0.0412,0.0392,-0.0187,-0.018,-0.0213,-0.0183,-0.0192,-0.0202,-0.0009,0.0004,-0.0007,-0.0002,-0.001,-0.0004,0.0427,0.0408,0.0421,0.0401,0.0424,0.0406,0.0007,0.0011,0.0002,-0.0008,-0.0004,0.0001,0
164,-0.3299,-0.3302,0.0404,0.0421,-0.0211,-0.0169,-0.0205,-0.0199,-0.0179,-0.0166,-0.0013,0.0001,-0.0005,-0.0001,-0.0003,0.0013,0.0402,0.0415,0.0424,0.0408,0.0353,0.0418,0.0003,-0.0002,0.0003,0.0002,-0.0005,0.0002,0
165,-0.3303,-0.3296,0.0389,0.0406,-0.0195,-0.016,-0.0185,-0.017,-0.0188,-0.0157,-0.001,0.0003,-0.0018,0,-0.0007,0.001,0.0433,0.0391,0.0424,0.0403,0.0414,0.0419,-0.0007,0,0.0001,-0.0002,-0.0007,-0.0004,0
166,-0.3305,-0.3301,0.0382,0.0399,-0.018,-0.0151,-0.0189,-0.0182,-0.0183,-0.014,-0.0006,0.0002,-0.0007,-0.0003,-0.0004,0.0009,0.0438,0.0427,0.0437,0.0417,0.0414,0.0411,0,0.0006,0.0001,-0.0007,-0.0015,0,0
167,-0.3305,-0.3335,0.0419,0.0392,-0.0201,-0.0174,-0.0201,-0.0167,-0.0207,-0.0154,-0.0013,0.0008,-0.0012,0,0.0001,0.0007,0.0451,0.0417,0.0456,0.0437,0.044,0.0433,-0.0003,0.0002,-0.0001,-0.0003,-0.0012,-0.0005,0
168,-0.3853,-0.389,0.0397,0.0398,-0.0234,-0.0212,-0.0238,-0.024,-0.0219,-0.0218,-0.002,0,-0.0008,-0.0004,-0.0008,0.0008,0.0472,0.045,0.0468,0.0435,0.0447,0.0459,-0.0001,-0.0001,0.0006,-0.0005,-0.0015,-0.0002,0
169,-0.4327,-0.4358,0.0331,0.0413,-0.0261,-0.0249,-0.0269,-0.0278,-0.0243,-0.0248,-0.0016,0.0005,-0.0013,-0.0016,-0.0003,-0.0003,0.0483,0.0455,0.0511,0.0485,0.0472,0.0478,-0.0002,-0.0016,0,-0.0006,-0.0012,-0.0001,0
170,-0.4759,-0.4777,0.0397,0.0384,-0.0318,-0.0276,-0.0261,-0.0294,-0.0308,-0.0267,-0.0015,0.0002,-0.0017,-0.0002,-0.0006,0.0017,0.0528,0.0476,0.0514,0.0507,0.0521,0.0499,0,0.0012,0.0007,-0.0002,-0.0012,-0.0001,0
171,-0.5152,-0.5169,0.0397,0.0392,-0.0353,-0.0318,-0.0324,-0.0322,-0.0355,-0.0292,-0.0006,0.0005,0.0002,0.0016,-0.0007,0.0001,0.0497,0.0531,0.0519,0.051,0.0544,0.0508,0.0009,-0.0005,0.0003,-0.0012,0.0002,-0.0003,0
